Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
TSC35,A388,KMCI,UNNT,13110.66,22756.56,160.8,0,0,0,0,,,,,,,,,
AAL398,B77W,CYXX,DAKK,11460.6,22807.08,189.1,0,0,0,0,,,,,,,,,
DAL477,B788,CYFB,ZUUU,11899.5,22807.08,181.8,0,0,0,0,,,,,,,,,
KLM674,B764,MMGL,RJTT,11313.24,22820.22,191.8,0,0,0,0,,,,,,,,,
TAP192,B77W,CYQT,EGKK,12625.08,22861.38,170.6,0,0,0,0,,,,,,,,,
KLM185,B77W,KDLH,EDDL,11748.3,22880.22,185.5,0,0,0,0,,,,,,,,,
LOT950,B789,KMHT,VIDP,11148.3,22901.58,195.9,0,0,0,0,,,,,,,,,
SWR847,B772,KPWM,RJBB,11927.64,22953,183.8,0,0,0,0,,,,,,,,,
EIN89,B788,CYXU,EYVI,12280.74,22953,177.9,0,0,0,0,,,,,,,,,
UAE314,A333,KJAX,OPIS,11482.98,22965.84,191.4,0,0,0,0,,,,,,,,,
IBE585,B78X,KBWI,EHAM,11607.42,23005.08,190,0,0,0,0,,,,,,,,,
BAW874,A333,MMMX,EDDH,11757.66,23011.68,187.6,0,0,0,0,,,,,,,,,
KLM371,A359,KOKC,EDDB,12105.36,23018.22,181.9,0,0,0,0,,,,,,,,,
LOT965,A339,KJAX,LEBL,10900.02,23024.16,202.1,0,0,0,0,,,,,,,,,
LOT16,B744,KDEN,EGLL,12673.62,23051.76,173,0,0,0,0,,,,,,,,,
SAS700,A388,KSTL,EGGW,12768.84,23051.76,171.4,0,0,0,0,,,,,,,,,
ETD474,B77W,KFAR,UWKD,12600.42,23064.78,174.4,0,0,0,0,,,,,,,,,
LOT209,B772,KOMA,OEJN,11086.68,23084.4,200,0,0,0,0,,,,,,,,,
