Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Time, Info, TA, RA, !BOOM!,,,,,,,,,
IBE533,A332,CYQR,EGAA,13964.82,24634.92,177.8,0,0,0,0,,,,,,,,,
AFR831,B789,KMSO,OEJN,12911.04,24661.98,195.8,0,0,0,0,,,,,,,,,
AAL907,B788,KSEA,LGAV,12432.12,24682.5,204.2,0,0,0,0,,,,,,,,,
SWR804,B789,KPWM,URSS,13827.18,24740.4,181.9,0,0,0,0,,,,,,,,,
LOT437,B788,KLAX,EDDL,13383.36,24761.22,189.6,0,0,0,0,,,,,,,,,
VIR321,A333,CYHZ,OMDB,13316.1,24801.36,191.4,0,0,0,0,,,,,,,,,
UAL442,B744,KBUF,LFPG,14399.34,24885.96,174.8,0,0,0,0,,,,,,,,,
BAW765,B789,MMZP,LKPR,13545.66,24892.5,189.1,0,0,0,0,,,,,,,,,
KLM446,B764,KDLH,LKPR,13792.68,24939.12,185.8,0,0,0,0,,,,,,,,,
VIR240,B772,CYUL,EPKK,13576.8,24939.12,189.4,0,0,0,0,,,,,,,,,
THY156,B77W,KFLL,RJGG,14154.42,24952.14,180,0,0,0,0,,,,,,,,,
TSC925,B77L,KBGR,ENZV,14795.22,25031.4,170.6,0,0,0,0,,,,,,,,,
KLM19,A388,KLAS,UUDD,14888.64,25063.08,169.6,0,0,0,0,,,,,,,,,
ETD144,B78X,CYYC,VEBS,13679.7,25077.96,190,0,0,0,0,,,,,,,,,
KLM192,B763,CYQB,UNNT,14193.66,25096.62,181.7,0,0,0,0,,,,,,,,,
SAS60,B744,KMSP,LCLK,13880.7,25169.28,188.1,0,0,0,0,,,,,,,,,
AFR707,A35K,KBIL,FIMP,13475.82,25227,195.9,0,0,0,0,,,,,,,,,
VIR85,B763,KPHL,VABB,13409.46,25267.02,197.6,0,0,0,0,,,,,,,,,
AAL298,A339,KFAR,GMML,13158.36,25279.2,202,0,0,0,0,,,,,,,,,
TSC469,A339,MMUN,EICK,14041.14,25300.08,187.6,0,0,0,0,,,,,,,,,
DAL858,A359,KROC,EDDM,14002.08,25351.14,189.2,0,0,0,0,,,,,,,,,
SWR488,B772,KBNA,ESMS,14938.2,25391.4,174.2,0,0,0,0,,,,,,,,,
ETD246,B748,KCLT,LEMD,14984.88,25470.12,174.8,0,0,0,0,,,,,,,,,
VIR317,B772,KMIA,EDDP,14839.02,25523.58,178.1,0,0,0,0,,,,,,,,,
IBE789,A332,KSFO,EDDP,13719.3,25549.74,197.2,0,0,0,0,,,,,,,,,
KLM168,A333,KTUS,RJAA,14484.3,25622.88,185.6,0,0,0,0,,,,,,,,,
LOT840,B772,KMSN,EGKK,14279.58,25644.42,189.4,0,0,0,0,,,,,,,,,
DLH341,B772,CYXE,EGKK,14522.82,25663.98,185.7,0,0,0,0,,,,,,,,,
DLH615,B789,KMCO,OLBA,13928.28,25682.82,195.9,0,0,0,0,,,,,,,,,
DAL569,A388,KFLL,LKPR,14612.46,25689.06,184.6,0,0,0,0,,,,,,,,,
BAW753,B763,KICT,LJLJ,14746.5,25890.72,185.7,0,0,0,0,,,,,,,,,
VIR860,A339,KRNO,VCBI,14235.66,25941.6,195.1,0,0,0,0,,,,,,,,,
SWR327,B772,KFNT,VABB,14358.18,25941.6,193.1,0,0,0,0,,,,,,,,,
VIR667,B77L,KBIS,URSS,15709.86,25948.86,170.7,0,0,0,0,,,,,,,,,
SAS62,A332,MMZP,EDDH,13749.3,26001.48,204.2,0,0,0,0,,,,,,,,,
IBE760,B788,KBGR,EGMC,14440.5,26045.82,193.4,0,0,0,0,,,,,,,,,
UAE795,A35K,KBOI,LIRF,14704.44,26052,189.1,0,0,0,0,,,,,,,,,
KLM363,B772,KBNA,EGPH,15034.44,26059.26,183.7,0,0,0,0,,,,,,,,,
ETD633,B789,CYXE,LJLJ,15412.62,26213.82,180,0,0,0,0,,,,,,,,,
TSC5,A333,CYYT,USSS,15085.08,26343.42,187.6,3,0,0,0,,,,,,,,,
AAL415,B752,CYEG,UUEE,15471.48,26382.18,181.8,0,0,0,0,,,,,,,,,
DAL277,B789,MMMX,OIFM,14653.02,26407.92,195.9,0,0,0,0,,,,,,,,,
UAE952,B752,KMIA,UUWW,15144.06,26407.92,187.7,4,0,0,0,,,,,,,,,
THY637,B77W,CYQR,EICK,15585.42,26497.92,181.9,0,0,0,0,,,,,,,,,
SWR62,B789,KOAK,OIFM,15352.92,26703.6,189.2,0,0,0,0,,,,,,,,,
UAL289,A339,KSMF,VIDP,15239.88,26721.96,191.4,0,0,0,0,,,,,,,,,
DAL709,B788,KGEG,LPPD,14564.76,26819.52,204.2,0,0,0,0,,,,,,,,,
KLM275,B763,KOAK,UWKD,15925.62,26831.46,181.8,0,0,0,0,,,,,,,,,
SAS985,A332,CYOW,EPWA,15655.44,26915.22,187.7,2,0,0,0,,,,,,,,,
VIR375,B78X,KSYR,EICK,15978.78,26935.68,182.6,1,0,0,0,,,,,,,,,
TAP391,B78X,KSJC,RJGG,16139.52,26986.8,180.8,7,0,0,0,,,,,,,,,
SAS529,B789,CYXE,ULLI,16544.94,27007.44,174.4,0,0,0,0,,,,,,,,,
LOT280,A359,KMIA,LFMN,16196.52,27106.44,181.8,2,0,0,0,,,,,,,,,
DAL725,B772,KTPA,OMAA,15775.08,27140.1,189.4,0,0,0,0,,,,,,,,,
DAL507,A343,KPHX,LDZA,15524.7,27278.34,195.9,0,0,0,0,,,,,,,,,
EIN380,A359,KOMA,EHAM,16079.94,27428.76,189.1,0,0,0,0,,,,,,,,,
IBE362,A388,MMUN,DNAA,16360.08,27434.34,184.6,0,0,0,0,,,,,,,,,
AAL888,B788,CYMX,LKPR,15189.18,27440.94,204.2,0,0,0,0,,,,,,,,,
UAE760,B772,KPBI,UUWW,17200.5,27651.12,174.2,0,0,0,0,,,,,,,,,
ETD257,B763,KDCA,FLLS,15295.02,27815.4,208.7,0,0,0,0,,,,,,,,,
DLH183,A359,KSJC,EGMC,16802.22,27934.02,185.5,0,0,0,0,,,,,,,,,
KLM927,B772,MMMY,ZSPD,16830.06,27972.3,185.7,3,0,0,0,,,,,,,,,
ETD651,A359,CYYG,DTTJ,16653.78,28006.02,189.2,0,0,0,0,,,,,,,,,
EIN40,B77L,KROC,EGKK,17278.08,28076.88,180,0,0,0,0,,,,,,,,,
UAL717,A332,KRNO,DAAG,15838.56,28088.88,204.2,0,0,0,0,,,,,,,,,
UAL1,B789,KMSN,OIKB,16459.08,28207.8,195.8,0,0,0,0,,,,,,,,,
AAL963,A343,MMCS,UNNT,17888.1,28354.68,174.4,3,0,0,0,,,,,,,,,
VIR292,B744,KBUF,EPKK,17095.68,28388.28,188.2,0,0,0,0,,,,,,,,,
THY191,B764,CYVR,HECA,16306.5,28393.56,201.5,0,0,0,0,,,,,,,,,
TAP622,B789,KPHX,UUEE,17546.82,28458.66,181.9,2,0,0,0,,,,,,,,,
TSC62,A333,KMCO,OYAA,16917.6,28626.42,195.1,0,0,0,0,,,,,,,,,
IBE620,A35K,CYYJ,LYBE,17803.08,28934.64,185.5,0,0,0,0,,,,,,,,,
DLH685,B772,KOKC,RJAA,18535.68,29216.82,178,1,0,0,0,,,,,,,,,
TSC51,B788,KMSP,OKBK,17407.2,29655.78,204.1,0,0,0,0,,,,,,,,,
SAS2,B789,KGEG,VOBL,18335.34,29682.96,189.1,0,0,0,0,,,,,,,,,
TAP44,B788,CYYT,OLBA,18043.62,29872.56,197.1,0,0,0,0,,,,,,,,,
DLH78,B77W,KBTV,EDDM,19654.5,30122.28,174.5,4,0,0,0,,,,,,,,,
EIN369,A339,KBDL,ORBI,18982.14,31106.46,202.1,0,0,0,0,,,,,,,,,
UAL296,B789,EGBB,KPHX,25897.14,36107.58,170.2,0,0,0,0,,,,,,,,,
LOT131,A333,RKSS,CYYT,25764.36,36444.36,178,12,0,0,0,,,,,,,,,
KLM127,A35K,UUEE,KROC,26555.58,36731.88,169.6,2,0,0,0,,,,,,,,,
AAL827,B77W,LFLL,KSAN,26900.28,37109.34,170.2,0,0,0,0,,,,,,,,,
AAL932,A359,LFPG,KBIS,26873.52,37267.26,173.2,1,0,0,0,,,,,,,,,
DLH968,B788,EGLL,CYYT,26721.9,37332.12,176.8,2,0,0,0,,,,,,,,,
TAP832,B78X,EGBB,CYQT,27184.8,37707.48,175.4,5,0,0,0,,,,,,,,,
EIN152,B77W,LIPZ,CYQT,27266.22,37739.94,174.6,1,0,0,0,,,,,,,,,
IBE487,B788,ZGGG,CYYC,27613.14,38261.46,177.5,0,0,0,0,,,,,,,,,
AFR693,A346,WMKK,CYYC,27950.82,38372.88,173.7,0,0,0,0,,,,,,,,,
BAW200,A332,EDDF,KLGA,27708,38545.62,180.6,0,0,0,0,,,,,,,,,
KLM791,A332,LEBL,KMSN,28172.16,39006.12,180.6,0,0,0,0,,,,,,,,,
AAL830,A339,OEJN,MKJS,28682.46,39180.66,175,0,0,0,0,,,,,,,,,
DLH20,B764,EBBR,MMMY,28374.06,39214.68,180.7,0,0,0,0,,,,,,,,,
UAE242,B77W,VIDP,KFNT,28746.78,39220.92,174.6,0,0,0,0,,,,,,,,,
KLM300,B77W,EHAM,KOAK,29034.66,39247.2,170.2,0,0,0,0,,,,,,,,,
TAP301,B78X,LFPG,KSJC,29348.64,39598.08,170.8,0,0,0,0,,,,,,,,,
UAL127,B788,ZSPD,CYYJ,29121.6,39763.74,177.4,0,0,0,0,,,,,,,,,
TAP519,B77L,ZUUU,MMGL,29646.42,39824.28,169.6,0,0,0,0,,,,,,,,,
AAL157,B78X,RKSS,KOKC,29755.02,40190.1,173.9,0,0,0,0,,,,,,,,,
DLH531,A333,LTFM,CYFC,29551.68,40360.74,180.2,0,0,0,0,,,,,,,,,
LOT236,B77L,VECC,KMSN,29892.18,40368.12,174.6,0,0,0,0,,,,,,,,,
BAW507,A359,LSZH,MDSD,30201.48,40373.7,169.5,0,0,0,0,,,,,,,,,
UAL674,A333,LFPG,CYXU,30033.42,40843.08,180.2,0,0,0,0,,,,,,,,,
THY757,A333,RJGG,KALB,30407.76,40900.68,174.9,0,0,0,0,,,,,,,,,
AFR61,A333,OERK,KOKC,30284.58,41006.28,178.7,0,0,0,0,,,,,,,,,
DLH26,B789,LFLL,KPWM,30636.06,41026.44,173.2,0,0,0,0,,,,,,,,,
AFR816,A35K,LIRF,MMPR,30872.94,41046.48,169.6,0,0,0,0,,,,,,,,,
DLH799,A339,LIMC,CYYJ,30531.12,41066.7,175.6,0,0,0,0,,,,,,,,,
ETD872,B789,RJTT,CYEG,30973.74,41186.46,170.2,0,0,0,0,,,,,,,,,
IBE958,B789,EDDL,CYQX,31231.2,41473.92,170.7,0,0,0,0,,,,,,,,,
BAW322,A339,EDDF,KGEG,30799.68,41473.92,177.9,0,0,0,0,,,,,,,,,
SWR81,A388,EDDH,KAUS,31775.76,41565.48,163.2,0,0,0,0,,,,,,,,,
AFR904,A333,EDDL,CYVR,31286.16,41819.88,175.6,0,0,0,0,,,,,,,,,
AFR450,A333,EDDB,KMHT,31107.36,41826.54,178.7,0,0,0,0,,,,,,,,,
THY912,A346,VIDP,MMMY,31473,41859.48,173.1,0,0,0,0,,,,,,,,,
SWR912,B772,OMDB,CYQX,31386.36,41952.9,176.1,0,0,0,0,,,,,,,,,
IBE498,A333,RKSS,MDPC,31597.92,42092.76,174.9,0,0,0,0,,,,,,,,,
TSC805,B789,OERK,KJFK,31838.28,42229.68,173.2,0,0,0,0,,,,,,,,,
VIR844,B788,LIRF,KPBI,32110.56,42340.5,170.5,4,2,0,0,,,,,,,,,
UAL366,A333,LFPO,KSTL,32253.96,42340.5,168.1,52,2,0,0,,,,,,,,,
TAP928,B772,ZBAA,KPHX,31927.08,42348.06,173.7,0,0,0,0,,,,,,,,,
SWR468,A333,VTBS,KSEA,31661.76,42465.66,180.1,0,0,0,0,,,,,,,,,
ETD906,B77W,EBBR,KBUF,32006.58,42484.38,174.6,0,0,0,0,,,,,,,,,
UAL139,A359,EGCC,KOKC,32332.38,42683.28,172.5,0,0,0,0,,,,,,,,,
TAP379,A333,OMDB,MMGL,32215.5,42710.88,174.9,1,0,0,0,,,,,,,,,
DLH299,B789,WMKK,KSJC,32564.76,42778.44,170.2,0,0,0,0,,,,,,,,,
DLH52,B77L,ZSPD,MDSD,32797.8,42974.52,169.6,0,0,0,0,,,,,,,,,
AAL456,B77W,LFPG,KFNT,32496.48,42974.52,174.6,0,0,0,0,,,,,,,,,
AFR807,B772,EGPH,KBIL,32433,43002.6,176.2,0,0,0,0,,,,,,,,,
LOT833,B748,VTBS,KSYR,33078.48,43020.48,165.7,0,0,0,0,,,,,,,,,
BAW752,B77W,LIPZ,KALB,32637.84,43028.88,173.2,0,0,0,0,,,,,,,,,
DAL780,B77W,RJBB,KSEA,32939.28,43286.64,172.5,0,0,0,0,,,,,,,,,
DAL984,B788,RJBB,KJFK,32721.12,43398.48,178,0,0,0,0,,,,,,,,,
SWR337,A343,ZBAA,KMSY,33328.08,43504.74,169.6,0,0,0,0,,,,,,,,,
LOT88,B772,LIRF,KBIL,32865.24,43558.02,178.2,0,0,0,0,,,,,,,,,
DAL630,B789,EDDH,KDTW,33396.36,43591.68,169.9,7,1,0,0,,,,,,,,,
VIR829,A359,LTFM,KBUF,33461.88,43591.68,168.8,7,1,0,0,,,,,,,,,
SAS64,A388,UUEE,KFNT,33767.52,43636.68,164.5,0,0,0,0,,,,,,,,,
TSC134,A332,LTFM,KPHX,33018.9,43663.5,177.4,0,0,0,0,,,,,,,,,
VIR873,B789,EHAM,CYZF,33518.88,43730.76,170.2,0,0,0,0,,,,,,,,,
DAL38,A333,VTBS,KFNT,33211.5,43887.06,177.9,0,0,0,0,,,,,,,,,
AFR113,B763,EDDB,KFLL,33135.6,44047.62,181.9,0,0,0,0,,,,,,,,,
KLM802,A333,OTHH,KLGA,33271.98,44079.24,180.1,0,0,0,0,,,,,,,,,
KLM95,B789,RJTT,MDPC,33938.76,44113.08,169.6,0,0,0,0,,,,,,,,,
SWR806,B78X,OTHH,KPHL,33830.28,44117.88,171.5,0,0,0,0,,,,,,,,,
BAW947,A332,LEPA,KLGA,33587.1,44193.48,176.8,0,0,0,0,,,,,,,,,
AFR58,B789,EGLL,KMSP,33880.14,44233.68,172.6,0,0,0,0,,,,,,,,,
DAL597,B772,RJBB,KDTW,33647.82,44259.84,176.9,0,0,0,0,,,,,,,,,
THY927,B748,VOMM,KMSO,34243.56,44308.5,167.7,0,0,0,0,,,,,,,,,
THY341,B752,OEJN,CYVR,33704.76,44353.38,177.5,0,0,0,0,,,,,,,,,
SWR350,A388,RJBB,KIAH,34700.16,44452.5,162.5,0,0,0,0,,,,,,,,,
DAL145,A359,ULLI,CYYZ,34001.46,44476.86,174.6,0,0,0,0,,,,,,,,,
VIR633,B789,RKSI,KPWM,34382.4,44491.8,168.5,6,1,0,0,,,,,,,,,
SWR533,B77L,VOMM,KPHL,34436.58,44491.8,167.6,18,2,0,0,,,,,,,,,
IBE185,A343,LTFM,KLAS,34329.78,44542.38,170.2,0,0,0,0,,,,,,,,,
ETD946,A332,LEBL,KJFK,34058.88,44739.3,178,0,0,0,0,,,,,,,,,
THY547,B78X,ZBAA,KGRR,34487.04,44880.06,173.2,0,0,0,0,,,,,,,,,
UAE124,B764,RKSI,KFAR,34108.14,44885.88,179.6,27,2,0,0,,,,,,,,,
AFR45,B764,EDDL,KPHL,34167,44885.88,178.6,14,1,0,0,,,,,,,,,
TSC944,A343,UUEE,KDTW,34542.24,44933.46,173.2,0,0,0,0,,,,,,,,,
DLH22,B789,LEBL,KTUS,34795.08,45005.34,170.2,0,0,0,0,,,,,,,,,
UAL328,B788,EGSS,KBIS,34275.54,45198,182,0,0,0,0,,,,,,,,,
VIR601,A35K,VHHH,KMCO,35042.58,45218.7,169.6,0,0,0,0,,,,,,,,,
KLM338,A359,LEPA,KELP,34892.34,45243,172.5,0,0,0,0,,,,,,,,,
LOT328,B788,VHHH,KOAK,34604.58,45250.44,177.4,0,0,0,0,,,,,,,,,
DAL231,B788,ZBAA,MMAS,34641.84,45250.44,176.8,0,0,0,0,,,,,,,,,
LOT342,B744,LIRF,KIAH,35370.96,45316.8,165.8,0,0,0,0,,,,,,,,,
LOT98,A359,VOMM,CYWG,35278.08,45487.14,170.2,0,0,0,0,,,,,,,,,
TAP972,B788,ULLI,KAUS,34743.36,45533.88,179.8,6,0,0,0,,,,,,,,,
DLH683,A332,RJAA,KALB,34859.82,45542.28,178,41,0,0,0,,,,,,,,,
UAE139,A359,EGLL,KJFK,35097.78,45575.88,174.6,0,0,0,0,,,,,,,,,
KLM445,B744,EDDB,KLGA,35805.96,45582.42,162.9,0,0,0,0,,,,,,,,,
SAS967,B772,EGKK,KMSY,35138.7,45593.88,174.3,0,0,0,0,,,,,,,,,
AFR150,B772,VOMM,MMPR,35234.88,45621.66,173.1,0,0,0,0,,,,,,,,,
KLM308,A35K,WMKK,KBTV,35411.76,45758.94,172.5,0,0,0,0,,,,,,,,,
TAP86,B788,EGLL,KAUS,34944.6,45780.36,180.6,0,0,0,0,,,,,,,,,
SAS352,B78X,UUDD,KALB,35721.72,45940.32,170.3,0,0,0,0,,,,,,,,,
ETD220,A339,VTBS,KROC,35456.7,45953.22,174.9,0,0,0,0,,,,,,,,,
AAL282,A333,LFLL,KBTV,35181.54,45991.68,180.2,0,0,0,0,,,,,,,,,
THY109,B752,OEJN,KMKE,35319.84,46113.3,179.9,0,0,0,0,,,,,,,,,
DLH873,A346,ULLI,KBUF,35544.54,46113.3,176.1,5,0,0,0,,,,,,,,,
THY153,A359,OMDB,TBPB,35934.9,46113.36,169.6,0,0,0,0,,,,,,,,,
THY399,B772,LSZH,KDLH,35505.48,46113.36,176.8,9,0,0,0,,,,,,,,,
UAE517,A359,UUEE,KJFK,35634.18,46113.36,174.7,0,0,0,0,,,,,,,,,
TAP259,B763,LEBL,KSEA,34995.96,46159.98,186.1,0,0,0,0,,,,,,,,,
ETD416,B77W,RJAA,CYLW,35975.76,46184.22,170.1,0,0,0,0,,,,,,,,,
UAL297,B788,RJAA,CYXY,35596.8,46245,177.5,0,0,0,0,,,,,,,,,
THY846,B789,LEMD,KBIS,35891.94,46245,172.6,0,0,0,0,,,,,,,,,
THY750,B772,ZBAA,KLAX,35850.66,46272.12,173.7,0,0,0,0,,,,,,,,,
SWR510,A333,RJBB,KJFK,35678.88,46396.26,178.6,0,0,0,0,,,,,,,,,
KLM606,B744,ZSPD,KSTL,36420.12,46402.8,166.4,0,0,0,0,,,,,,,,,
AFR265,B789,OERK,KDAL,36015.9,46409.4,173.2,0,0,0,0,,,,,,,,,
SWR901,B748,EGSS,KCLT,36623.4,46466.34,164,0,0,0,0,,,,,,,,,
DLH675,B789,OMAA,KCLT,36264.54,46515.12,170.8,0,0,0,0,,,,,,,,,
BAW100,B78X,OMAA,KMSN,36099.12,46618.92,175.3,0,0,0,0,,,,,,,,,
BAW530,A35K,ZGGG,KPHL,36458.22,46632.9,169.6,0,0,0,0,,,,,,,,,
SWR252,B772,LIPZ,KJFK,36303.84,46691.58,173.1,0,0,0,0,,,,,,,,,
DAL188,A333,EDDL,MMMY,36220.5,46715.94,174.9,0,0,0,0,,,,,,,,,
VIR409,A359,WSSS,CYZF,36504,46717.74,170.2,0,0,0,0,,,,,,,,,
BAW444,A332,LIPZ,KSFO,36074.82,46722.48,177.5,0,0,0,0,,,,,,,,,
TAP108,B772,LEPA,KMCI,36183.24,46751.4,176.1,0,0,0,0,,,,,,,,,
TSC821,B763,LEMD,KBIS,35765.82,46792.08,183.8,0,0,0,0,,,,,,,,,
TAP47,A343,UUDD,KMKE,36536.64,46887.54,172.5,0,0,0,0,,,,,,,,,
LOT905,B748,WIII,KICT,36990.42,46934.28,165.7,0,0,0,0,,,,,,,,,
DAL208,A333,EGBB,KLGA,36379.62,46948.2,176.1,0,0,0,0,,,,,,,,,
TAP935,B772,WMKK,KBNA,36580.32,47037.84,174.3,0,0,0,0,,,,,,,,,
AAL502,B77W,VIDP,KTPA,36805.5,47049.18,170.7,0,0,0,0,,,,,,,,,
ETD53,A332,ZBAA,KROC,36140.1,47063.1,182.1,0,0,0,0,,,,,,,,,
TSC733,A359,LIRF,KJFK,36657.96,47136.06,174.6,0,0,0,0,,,,,,,,,
IBE577,B77W,WMKK,KBUF,36770.16,47161.26,173.2,0,0,0,0,,,,,,,,,
SWR864,B789,OMDB,KPDX,36951.24,47161.26,170.2,0,0,0,0,,,,,,,,,
UAE84,B763,RJAA,KFLL,36340.26,47177.04,180.6,0,0,0,0,,,,,,,,,
UAE523,B77L,LEMD,KPHL,37025.1,47201.34,169.6,0,0,0,0,,,,,,,,,
ETD409,B772,WSSS,KMHT,36729,47425.98,178.3,0,0,0,0,,,,,,,,,
DAL582,B772,WIII,KICT,36839.7,47450.4,176.8,0,0,0,0,,,,,,,,,
KLM457,A333,ZGGG,CYQR,36922.14,47456.94,175.6,0,0,0,0,,,,,,,,,
LOT187,B744,ZUUU,KLIT,37567.02,47550.3,166.4,0,0,0,0,,,,,,,,,
IBE815,B77W,RKSI,KGRR,37206.48,47557.86,172.5,0,0,0,0,,,,,,,,,
LOT122,B789,LEBL,CYHM,37139.28,47615.82,174.6,0,0,0,0,,,,,,,,,
UAE2,B788,RJAA,CYYR,36703.74,47629.92,182.1,0,0,0,0,,,,,,,,,
BAW34,B77W,EGCC,KJFK,37418.28,47661.54,170.7,0,0,0,0,,,,,,,,,
TAP0,B789,LSGG,KIAD,37522.8,47699.94,169.6,0,0,0,0,,,,,,,,,
BAW224,A388,RKSS,KDCA,38151.36,47740.2,159.8,0,0,0,0,,,,,,,,,
ETD995,A333,LIPZ,MMCS,37242.9,47740.26,175,274,0,0,0,,,,,,,,,
LOT599,A35K,RJAA,KMSN,37386.48,47778.48,173.2,0,0,0,0,,,,,,,,,
IBE522,B789,RKSS,KOAK,37622.1,47832.6,170.2,0,0,0,0,,,,,,,,,
UAL356,A346,EGPH,MMPR,37453.8,47837.28,173.1,0,0,0,0,,,,,,,,,
IBE941,B744,LEPA,KJFK,37792.38,47856.9,167.7,0,0,0,0,,,,,,,,,
SAS435,A333,OMAA,KMSY,37310.64,47877.66,176.1,21,0,0,0,,,,,,,,,
BAW585,A332,EDDL,KJFK,37101.9,47890.68,179.8,36,0,0,0,,,,,,,,,
KLM856,A339,VHHH,KDFW,37180.26,47903.76,178.7,18,0,0,0,,,,,,,,,
SWR484,B772,VECC,KSYR,37345.44,47910.36,176.1,0,0,0,0,,,,,,,,,
KLM462,A388,OMAA,CYXE,38311.8,47931.06,160.3,0,0,0,0,,,,,,,,,
BAW732,B763,OERK,KBIS,36880.86,47950.08,184.5,0,0,0,0,,,,,,,,,
IBE598,B748,LIMC,KBGR,38025.36,48007.74,166.4,0,0,0,0,,,,,,,,,
ETD763,B77W,VOMM,KPWM,37655.7,48007.74,172.5,0,0,0,0,,,,,,,,,
UAE628,B77W,EGKK,CYTZ,37588.5,48061.92,174.6,0,0,0,0,,,,,,,,,
EIN703,B763,LFMN,CYYC,37282.14,48163.08,181.3,0,0,0,0,,,,,,,,,
AFR565,A35K,EDDF,CYYR,37925.4,48169.62,170.7,0,0,0,0,,,,,,,,,
UAE501,B763,LFPO,KMKE,37063.68,48221.16,186,0,0,0,0,,,,,,,,,
EIN165,B77W,EDDF,KSYR,37859.94,48253.08,173.2,0,0,0,0,,,,,,,,,
DLH418,A339,EDDH,KGEG,37725.96,48261.42,175.6,0,0,0,0,,,,,,,,,
AAL763,A333,EGCC,KFAR,37484.64,48288.54,180.1,0,0,0,0,,,,,,,,,
AAL917,B77L,OMDB,KCHS,38121.3,48295.14,169.6,0,0,0,0,,,,,,,,,
THY177,A333,WIII,CYYR,37690.38,48367.14,177.9,24,0,0,0,,,,,,,,,
IBE847,B772,EGLL,KMHT,37779.18,48388.5,176.8,0,0,0,0,,,,,,,,,
KLM12,A339,RKSS,KCLT,37824.12,48394.2,176.2,21,0,0,0,,,,,,,,,
UAL115,B772,LFMN,KIAD,37996.56,48452.52,174.3,0,0,0,0,,,,,,,,,
DAL767,B77W,EGKK,KDFW,38188.56,48538.74,172.5,0,0,0,0,,,,,,,,,
IBE315,B748,OERK,KDAL,39078.9,48551.82,157.9,58,1,0,0,,,,,,,,,
TSC89,A388,OERK,CYQM,38722.38,48599.4,164.6,0,0,0,0,,,,,,,,,
EIN437,B77W,EDDB,KDEN,38408.1,48617.28,170.2,0,0,0,0,,,,,,,,,
ETD874,B772,VECC,CYYJ,38249.28,48669.48,173.7,0,0,0,0,,,,,,,,,
KLM928,B78X,EGLL,MMZP,38469.48,48684.12,170.2,0,0,0,0,,,,,,,,,
UAL736,A333,UUDD,KCLT,38215.74,48710.28,174.9,0,0,0,0,,,,,,,,,
THY825,A359,LEBL,TBPB,38567.16,48745.02,169.6,28,0,0,0,,,,,,,,,
UAL594,A35K,LFPG,KIAD,38531.52,48778.5,170.8,87,0,0,0,,,,,,,,,
BAW377,A332,LIPZ,KFAR,37957.68,48791.88,180.6,9,0,0,0,,,,,,,,,
EIN280,A333,WMKK,KCLT,38346.48,48914.4,176.1,86,0,0,0,,,,,,,,,
LOT179,B763,EGBB,KMSY,38087.76,48929.34,180.7,0,0,0,0,,,,,,,,,
DAL266,B744,RKSI,KCLT,39113.4,48954.6,164,51,0,0,0,,,,,,,,,
AFR474,B772,RJBB,CYYR,38280.12,48976.08,178.3,0,0,0,0,,,,,,,,,
UAE169,A359,OEJN,KBIL,38505.24,48981.6,174.6,0,0,0,0,,,,,,,,,
DAL593,B788,LFPG,CYQM,38060.94,48981.6,182,278,0,0,0,,,,,,,,,
BAW652,A359,EGCC,KGEG,38655.18,49047.6,173.2,0,0,0,0,,,,,,,,,
SAS805,B764,OMAA,KSEA,37901.1,49060.56,186,0,0,0,0,,,,,,,,,
SAS396,B789,EDDM,KLAX,38900.64,49112.82,170.2,0,0,0,0,,,,,,,,,
LOT723,A343,EDDL,KSAT,38777.46,49125.96,172.5,0,0,0,0,,,,,,,,,
ETD945,B788,EHAM,KBOI,38377.26,49167.3,179.8,112,0,0,0,,,,,,,,,
LOT878,B78X,LFPO,KSAT,38820.36,49213.68,173.2,296,0,0,0,,,,,,,,,
UAE542,A332,LEBL,KBGR,38442.6,49281,180.6,271,0,0,0,,,,,,,,,
ETD0,B77W,VOMM,MKJS,39138.66,49314.66,169.6,0,0,0,0,,,,,,,,,
THY428,B788,LSZH,CYFB,38690.76,49335.42,177.4,0,0,0,0,,,,,,,,,
AAL180,B772,EGLL,KBTV,38753.28,49359.78,176.8,136,0,0,0,,,,,,,,,
AAL537,B789,VIDP,KDTW,39316.38,49367.16,167.5,96,1,0,0,,,,,,,,,
ETD412,B77W,ZUUU,CYQX,39375.84,49367.22,166.5,73,1,0,0,,,,,,,,,
AAL160,B772,UUEE,KPBI,39020.16,49405.8,173.1,0,0,0,0,,,,,,,,,
SWR423,B744,VHHH,KSYR,39432.78,49420.56,166.5,313,0,0,0,,,,,,,,,
THY274,B788,LFMN,MDSD,38841.9,49452.72,176.8,0,0,0,0,,,,,,,,,
TSC928,B744,EGCC,KMSY,39744,49516.26,162.9,0,0,0,0,,,,,,,,,
UAE853,B789,EGBB,CYYG,39048.18,49522.74,174.6,0,0,0,0,,,,,,,,,
AFR137,B744,WSSS,KGEG,39458.88,49522.74,167.7,54,0,0,0,,,,,,,,,
UAL728,A333,UUEE,KMCI,38870.88,49544.28,177.9,0,0,0,0,,,,,,,,,
AFR976,B763,EGSS,KIAH,38593.32,49616.04,183.7,418,0,0,0,,,,,,,,,
VIR906,B789,VTBS,KDFW,39285.36,49682.28,173.3,38,0,0,0,,,,,,,,,
LOT35,A359,EDDB,KDEN,39490.68,49701.96,170.2,0,0,0,0,,,,,,,,,
