Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Times, Info, TA, RA, !BOOM!,,,,,,,,,
DLH717,B77W,KMKE,DIAP,154931.94,165788.4,180.9,0,0,1,0,,,,,,,,,
LOT857,B77W,CYXX,OMAA,155138.04,165801.36,177.7,0,0,0,0,,,,,,,,,
EIN321,B772,KLIT,DNAA,155424.24,166081.56,177.6,0,0,0,0,,,,,,,,,
TAP163,B77W,MMMX,LOWW,155710.32,166120.26,173.5,0,0,0,0,,,,,,,,,
UAL797,A333,KMSY,OMSJ,155805.36,166451.76,177.4,0,0,0,0,,,,,,,,,
SWR963,B77L,KBGR,OPLA,155529.24,166458.42,182.2,1,0,0,0,,,,,,,,,
AAL321,B789,CYVR,HKJK,156055.8,166507.8,174.2,0,0,0,0,,,,,,,,,
UAE459,B789,KDCA,VIDP,155974.74,166801.38,180.4,1,0,0,0,,,,,,,,,
DLH984,A333,CYYG,VOHS,155903.7,166898.34,183.2,0,0,0,0,,,,,,,,,
DAL824,A35K,KMSO,EPKK,156574.38,167157.6,176.4,10,50,10,0,,,,,,,,,
KLM812,B77W,CYOW,LZIB,156213.9,167164.26,182.5,1,0,0,0,,,,,,,,,
UAE291,B77L,KFAR,UTSB,156301.92,167217.42,181.9,0,0,1,0,,,,,,,,,
LOT692,A359,KBIS,VOMM,155643.12,167217.48,192.9,0,0,1,0,,,,,,,,,
AAL917,B763,KATL,LWSK,156163.44,167283,185.3,0,0,0,0,,,,,,,,,
IBE901,A35K,MMCS,GVAC,156986.52,167341.14,172.6,18,41,2,0,,,,,,,,,
AAL780,B789,KBNA,DAOR,156868.92,167362.26,174.9,1,0,1,0,,,,,,,,,
EIN916,B78X,MMAS,UTTT,156626.76,167418.42,179.9,0,0,0,0,,,,,,,,,
ETD671,B772,CYSJ,DNAA,156684.84,167418.42,178.9,49,1,0,0,,,,,,,,,
SAS330,B748,KPWM,VOBL,157189.62,167534.82,172.4,0,0,0,0,,,,,,,,,
VIR802,B77W,MMUN,DAKK,156747.54,167541.3,179.9,51,0,1,0,,,,,,,,,
EIN769,B78X,KTUS,LROP,156497.82,167548.74,184.2,27,1,0,0,,,,,,,,,
DLH928,A359,KBIS,UAAA,156356.94,167581.32,187.1,0,0,1,0,,,,,,,,,
SAS366,B789,MMMX,HSSS,157035.96,167647.86,176.9,83,0,0,0,,,,,,,,,
DLH960,B772,MMUN,FAOR,156804.66,167656.26,180.9,448,3,0,0,,,,,,,,,
EIN75,A343,CYQB,LEMD,156932.58,167701.26,179.5,2,0,0,0,,,,,,,,,
THY233,A339,CYZF,HBBA,156426.9,167833.5,190.1,0,0,0,0,,,,,,,,,
LOT291,B748,KPHX,VILK,158439.96,168099.78,161,35,0,0,0,,,,,,,,,
IBE210,B77W,KLIT,LYBE,157137.42,168100.68,182.7,1,0,0,0,,,,,,,,,
UAE3,A359,CYEG,LDZA,157690.5,168152.28,174.4,72,24,2,0,,,,,,,,,
AAL774,B77W,CYQR,FWKI,157285.62,168171.54,181.4,67,24,2,0,,,,,,,,,
LOT419,B77W,MMPR,FLKK,157854.96,168210.06,172.6,0,1,0,0,,,,,,,,,
TSC958,A359,CYXX,LDZA,158050.26,168263.94,170.2,52,22,3,0,,,,,,,,,
IBE557,B789,KOKC,LIRF,157560.84,168263.94,178.4,0,4,1,0,,,,,,,,,
TSC630,B788,CYQB,OKBK,157474.14,168310.2,180.6,0,0,1,0,,,,,,,,,
VIR562,B788,KCHS,HRYR,157425.54,168316.38,181.5,1,0,1,0,,,,,,,,,
BAW608,A343,KBOI,VIDP,157900.02,168420.36,175.3,1,0,1,0,,,,,,,,,
UAL921,B772,CYQM,VCBI,158198.94,168469.62,171.2,181,0,0,0,,,,,,,,,
SWR19,A333,KFAR,OIFM,158011.14,168469.62,174.3,367,1,0,0,,,,,,,,,
KLM146,A333,CYFB,UAII,157238.76,168635.76,190,93,1,0,0,,,,,,,,,
IBE803,B789,CYYZ,LSZH,157388.04,168684.42,188.3,21,1,0,0,,,,,,,,,
UAL266,A359,KLAS,EDDH,157604.7,168684.48,184.7,0,0,0,0,,,,,,,,,
SAS50,B77L,KBIS,VILK,158161.26,168695.52,175.6,33,0,0,0,,,,,,,,,
DLH807,B752,KPWM,VOHS,157333.02,168737.7,190.1,2,0,0,0,,,,,,,,,
DLH720,A333,KBGR,ORBI,157106.88,168737.7,193.8,8,0,1,0,,,,,,,,,
THY765,A339,KFNT,OJAI,157517.04,168753.6,187.3,146,1,1,0,,,,,,,,,
EIN567,B748,CYXE,LKPR,158886.42,168833.64,165.8,24,91,3,0,,,,,,,,,
VIR167,B748,KOMA,FLLS,158305.26,168880.26,176.3,5,22,1,0,,,,,,,,,
AAL939,A359,KTUS,LSZH,158473.74,168880.26,173.4,0,0,0,0,,,,,,,,,
THY896,A332,KRNO,OTBD,157653.18,168880.26,187.1,43,22,10,0,,,,,,,,,
VIR822,B748,MMUN,GMMX,158606.22,168880.26,171.2,19,148,7,0,,,,,,,,,
AFR433,A333,MMGL,DNMM,157814.76,168931.62,185.3,55,9,8,0,,,,,,,,,
EIN225,A359,KROC,OTBD,158732.28,168938.04,170.1,16,53,5,0,,,,,,,,,
THY631,B77W,MMTJ,LIMC,160168.8,169048.26,148,42,22,5,0,,,,,,,,,
BAW523,B77W,KJFK,UTSB,158406.42,169141.62,178.9,0,34,3,0,,,,,,,,,
DLH634,A333,KMSP,EPWA,157775.58,169281.66,191.8,78,6,0,0,,,,,,,,,
LOT232,B752,KBTV,LSZH,157736.16,169281.72,192.4,0,0,0,0,,,,,,,,,
LOT119,A332,KDEN,UTTT,158122.98,169377.42,187.6,191,115,4,0,,,,,,,,,
IBE521,B788,CYHM,LPPD,158764.14,169423.08,177.6,14,5,1,0,,,,,,,,,
THY501,B789,KDCA,OYSN,158340.84,169470.78,185.5,57,158,46,0,,,,,,,,,
DLH610,B763,MMGL,LEBL,157975.62,169470.78,191.6,2,5,26,0,,,,,,,,,
UAL700,A333,CYHZ,OTHH,158371.74,169516.62,185.7,339,1,0,0,,,,,,,,,
THY225,A333,CYYZ,GMMN,158509.2,169534.32,183.8,14,97,14,0,,,,,,,,,
UAE267,B748,KDEN,OMSJ,158792.4,169534.32,179,0,0,0,0,,,,,,,,,
VIR985,A35K,CYOW,GMML,158541.96,169572.6,183.8,53,20,0,0,,,,,,,,,
LOT972,B77L,KSYR,FWKI,158269.92,169671.72,190,0,1,2,0,,,,,,,,,
BAW804,B788,CYQM,ORBI,158637.9,169681.26,184.1,0,0,0,0,,,,,,,,,
AFR995,B788,MMMX,FACT,159002.28,169681.32,178,162,73,2,0,,,,,,,,,
IBE584,A333,CYYC,OPLA,158700.78,169769.52,184.5,6,11,0,0,,,,,,,,,
KLM114,B788,KGRR,LHBP,157935.54,169769.58,197.2,235,59,2,0,,,,,,,,,
IBE764,B77W,CYXX,LSGG,158575.5,169769.58,186.6,79,180,36,0,,,,,,,,,
SWR155,A35K,KDCA,EDDH,159284.88,169769.58,174.7,8,58,1,0,,,,,,,,,
UAL233,B789,MMCS,LZIB,159060.36,169816.02,179.3,69,88,2,0,,,,,,,,,
AFR687,A359,CYFC,DAAG,159392.82,169824.66,173.9,116,276,67,0,,,,,,,,,
UAE396,B788,KICT,OMAA,158235.06,169861.56,193.8,0,0,0,0,,,,,,,,,
UAL734,A35K,MMUN,OERK,158943.42,169875.54,182.2,26,162,2,0,,,,,,,,,
VIR753,B772,KMCI,UAAA,159450.78,169957.8,175.1,57,0,0,0,,,,,,,,,
AAL728,A359,CYFC,VOCI,159731.34,169976.52,170.8,360,219,0,0,,,,,,,,,
TAP416,B789,CYYJ,OBBI,159176.88,170002.56,180.4,82,275,32,0,,,,,,,,,
ETD885,A339,KFAR,EDDH,159339,170053.02,178.6,3,26,0,0,,,,,,,,,
TAP65,B77W,KMSY,OISS,159500.94,170053.02,175.9,9,46,19,0,,,,,,,,,
BAW366,B77W,KBOI,GMMN,161270.28,170053.02,146.4,50,63,65,0,,,,,,,,,
UAL39,B763,CYXY,EDDL,158087.52,170214.48,202.1,10,9,28,0,,,,,,,,,
KLM920,B77W,KDSM,UTSB,159781.8,170220.18,174,116,102,66,0,,,,,,,,,
UAL728,B77L,KMKE,LPPD,159090.3,170321.82,187.2,71,277,39,0,,,,,,,,,
BAW154,A339,KMSY,LIMC,159856.26,170321.82,174.4,123,43,0,0,,,,,,,,,
UAE132,B77W,CYYJ,OIFM,159680.04,170326.38,177.4,130,277,4,0,,,,,,,,,
KLM952,B77W,KJFK,FBSK,159146.1,170333.04,186.4,89,165,2,0,,,,,,,,,
IBE971,B77L,KGEG,UAAA,159903.78,170444.88,175.7,82,331,23,0,,,,,,,,,
EIN859,B748,KPDX,UTSS,160190.4,170444.88,170.9,105,96,0,0,,,,,,,,,
VIR901,A359,MMAS,FABL,158920.08,170505.72,193.1,104,334,37,0,,,,,,,,,
TAP915,B77W,KTUS,VOMM,159705.06,170505.72,180,70,301,28,0,,,,,,,,,
SAS737,B789,KMSO,OIMM,159928.02,170505.72,176.3,2,4,1,0,,,,,,,,,
ETD34,B764,KSJC,LKPR,159119.04,170512.14,189.9,48,135,13,0,,,,,,,,,
TSC616,B763,KSAN,LPPT,159256.92,170512.14,187.6,27,75,13,0,,,,,,,,,
LOT469,B772,MMUN,LSGG,158668.92,170560.56,198.2,42,0,0,0,,,,,,,,,
ETD776,B788,CYYG,LROP,158854.8,170560.56,195.1,71,239,31,0,,,,,,,,,
UAL857,B772,KSYR,OEJN,159034.14,170565.12,192.2,251,0,0,0,,,,,,,,,
LOT859,B748,MMUN,EDDF,160776.9,170565.96,163.2,99,14,7,0,,,,,,,,,
LOT96,B744,KSFO,OPIS,159805.8,170572.44,179.4,30,25,81,0,,,,,,,,,
DAL27,B744,KCLT,LPPD,160444.2,170572.44,168.8,80,22,0,0,,,,,,,,,
TAP826,B77L,KBDL,DTTA,160261.14,170578.98,172,89,192,70,0,,,,,,,,,
SAS871,A333,KTUS,LROP,160001.82,170609.88,176.8,416,11,0,0,,,,,,,,,
KLM186,B764,CYLW,OEDF,158980.62,170616.3,193.9,139,825,14,0,,,,,,,,,
IBE9,B748,MMMY,LIRF,160534.74,170616.3,168,161,100,0,0,,,,,,,,,
VIR202,B788,KJAX,LCLK,159473.1,170629.38,185.9,567,374,64,0,,,,,,,,,
SWR737,A339,CYWG,VCBI,158825.82,170657.46,197.2,40,165,31,0,,,,,,,,,
IBE880,B763,KMSY,OEJN,159367.8,170673.9,188.4,74,277,3,0,,,,,,,,,
DLH221,A359,KSYR,EHAM,159204.84,170703.06,191.6,59,223,98,0,,,,,,,,,
IBE201,B772,KMIA,OMDB,159229.92,170703.06,191.2,187,0,0,0,,,,,,,,,
SAS719,A359,MMZP,DNAA,159422.82,170721.78,188.3,95,261,27,0,,,,,,,,,
EIN71,B788,KSMF,LPPT,159525.06,170750.76,187.1,385,269,2,0,,,,,,,,,
DAL557,A343,KMSY,EPWA,160513.2,170757.3,170.7,87,28,64,0,,,,,,,,,
LOT47,B772,KPHL,HSSS,159628.74,170810.46,186.4,47,0,0,0,,,,,,,,,
THY890,B748,KSMF,ORER,160215.36,170810.46,176.6,39,64,0,0,,,,,,,,,
DLH555,A339,KFNT,HSSS,159603.6,170810.46,186.8,234,106,65,0,,,,,,,,,
VIR796,B788,KBOI,HAAB,159653.94,170810.52,185.9,96,399,14,0,,,,,,,,,
IBE982,B772,KLAX,VOHS,160073.64,170815.98,179,86,120,3,0,,,,,,,,,
AFR189,B789,KJFK,OIMM,159756.66,170862.54,185.1,113,88,2,0,,,,,,,,,
AFR400,A333,CYVR,VOCI,160236.9,170862.54,177.1,414,3,1,0,,,,,,,,,
DAL437,B748,KBDL,FLLS,160467.54,170882.16,173.6,19,92,0,0,,,,,,,,,
UAL801,A35K,CYYR,LKPR,160489.92,170924.76,173.9,149,60,133,0,,,,,,,,,
EIN388,B744,CYQR,LZIB,159881.34,170930.64,184.2,69,197,1,0,,,,,,,,,
THY939,B788,KBIL,LBSF,159953.22,170977.98,183.7,32,71,6,0,,,,,,,,,
TSC693,A359,KBOI,LKPR,160306.8,170980.74,177.9,332,81,118,0,,,,,,,,,
VIR861,B772,MMZP,OIMM,159830.94,171032.7,186.7,100,140,3,0,,,,,,,,,
SAS561,B788,MMCL,FACT,159311.94,171038.28,195.4,252,150,73,0,,,,,,,,,
DAL772,B77L,CYQR,LSZH,159554.04,171044.82,191.5,233,49,13,0,,,,,,,,,
DLH775,B752,KATL,LYBE,159577.44,171051.24,191.2,233,36,0,0,,,,,,,,,
TAP867,B772,MMPR,EDDB,160624.8,171057.84,173.9,249,24,0,0,,,,,,,,,
BAW937,B78X,KFLL,EPWA,160842.18,171094.08,170.9,78,1,0,0,,,,,,,,,
VIR810,B789,KMSP,DTTJ,160353.6,171145.38,179.9,64,69,2,0,,,,,,,,,
BAW313,A35K,CYEG,OMDB,160096.02,171158.52,184.4,23,81,0,0,,,,,,,,,
THY957,B77W,CYZF,DNMM,160027.02,171171.66,185.7,139,188,18,0,,,,,,,,,
DAL288,B752,CYYZ,LSZH,160120.26,171262.5,185.7,97,1,0,0,,,,,,,,,
ETD530,B748,KFLL,OEDF,160646.16,171272.82,177.1,0,0,0,0,,,,,,,,,
AAL435,B789,KGRR,OPIS,160377.12,171316.62,182.3,32,353,29,0,,,,,,,,,
TSC679,A339,KROC,OTBD,160690.2,171342.66,177.5,31,29,77,0,,,,,,,,,
AAL495,B789,KICT,LFLL,160052.1,171374.1,188.7,22,269,1,0,,,,,,,,,
SWR367,A35K,KBIL,VOHS,160666.8,171392.76,178.8,160,86,0,0,,,,,,,,,
THY936,B789,KBIS,LEMD,160578.54,171427.2,180.8,56,96,82,0,,,,,,,,,
IBE109,B788,MMMY,UTSS,160423.68,171486.6,184.4,55,0,0,0,,,,,,,,,
TAP811,A359,MMGL,OYAA,160755.42,171489.48,178.9,22,117,2,0,,,,,,,,,
LOT453,B763,KJAX,LFMN,160146.36,171502.5,189.3,0,0,0,0,,,,,,,,,
THY211,B772,KPHX,UAII,160863.72,171540.3,177.9,69,22,2,0,,,,,,,,,
LOT170,A359,KGEG,LIMC,160711.56,171540.36,180.5,1,16,1,0,,,,,,,,,
IBE140,A332,KMSO,VEBS,159978.48,171590.46,193.5,1,0,1,0,,,,,,,,,
TSC398,A35K,CYEG,LSZH,161459.4,171649.26,169.8,57,74,2,0,,,,,,,,,
UAE984,B77L,KLGA,DIAP,161036.88,171649.26,176.9,104,63,18,0,,,,,,,,,
VIR750,B789,CYQX,VEBS,161100.3,171707.94,176.8,20,14,15,0,,,,,,,,,
UAE831,B772,KSYR,OLBA,160950.48,171707.94,179.3,515,15,2,0,,,,,,,,,
AAL172,B748,KSMF,LIRF,161290.92,171758.1,174.5,0,0,0,0,,,,,,,,,
IBE44,B77W,KLGA,GMMN,160993.26,171762.66,179.5,105,81,1,0,,,,,,,,,
UAE345,B77L,CYQT,OEJN,160907.7,171805.08,181.6,41,66,21,0,,,,,,,,,
AAL870,A339,CYHZ,OIII,160283.52,171811.14,192.1,14,14,0,0,,,,,,,,,
VIR546,B77W,KBOI,FSIA,160799.4,171817.74,183.6,84,63,9,0,,,,,,,,,
SAS253,A333,KFLL,GOOY,161166.48,171882.06,178.6,426,4,0,0,,,,,,,,,
IBE124,B788,CYEG,LFLL,161228.52,171918.36,178.2,0,0,0,0,,,,,,,,,
VIR849,B78X,MMCL,DNAA,160733.1,171918.36,186.4,337,0,0,0,,,,,,,,,
IBE86,B772,KFLL,EPWA,161353.26,171927.72,176.2,91,0,0,0,,,,,,,,,
BAW98,B772,CYYR,DNAA,161312.28,171966.06,177.6,581,25,0,0,,,,,,,,,
LOT369,B77W,CYYJ,EDDB,161249.88,172018.56,179.5,136,157,55,0,,,,,,,,,
BAW993,A35K,KGRR,OIFM,160398.54,172025.76,193.8,143,246,3,0,,,,,,,,,
LOT804,A333,CYQM,LFMN,161206.14,172025.76,180.3,0,0,0,0,,,,,,,,,
AAL90,B77L,CYVR,HSSS,161603.58,172030.38,173.8,134,69,48,0,,,,,,,,,
UAL619,B772,MMUN,HSSS,161521.68,172043.4,175.4,135,0,0,0,,,,,,,,,
SAS427,A333,KBIL,LBSF,160331.4,172077.96,195.8,318,50,4,0,,,,,,,,,
UAE436,A35K,KMSO,LDZA,161376.66,172077.96,178.4,173,141,7,0,,,,,,,,,
SAS78,A359,KICT,FLKK,161561.82,172090.32,175.5,81,270,5,0,,,,,,,,,
UAL394,A332,CYQR,LZIB,160820.82,172090.32,187.8,0,0,0,0,,,,,,,,,
TSC268,B788,KLAS,FABL,160971.9,172126.62,185.9,134,58,17,0,,,,,,,,,
BAW296,B789,KMSN,LGAV,160556.28,172183.26,193.8,131,21,5,0,,,,,,,,,
EIN632,A333,CYZF,DGAA,160600.74,172195.44,193.2,196,41,3,0,,,,,,,,,
BAW889,A333,KLGA,OIFM,160886.16,172240.08,189.2,0,0,0,0,,,,,,,,,
THY363,B789,KPHL,GOOY,161892.9,172251.18,172.6,44,93,8,0,,,,,,,,,
VIR668,A359,KBWI,VOBL,161417.34,172257.9,180.7,146,104,7,0,,,,,,,,,
VIR727,B763,KRNO,LWSK,161395.2,172299,181.7,0,0,0,0,,,,,,,,,
ETD472,B789,CYMX,LPPT,161078.88,172410.78,188.9,563,45,6,0,,,,,,,,,
VIR324,B789,KSJC,EBBR,161955.3,172410.78,174.3,21,65,12,0,,,,,,,,,
SAS633,B789,KMCI,DTTJ,161833.2,172465.8,177.2,29,44,36,0,,,,,,,,,
BAW229,B772,KBGR,OEDF,161121.96,172470.54,189.1,190,5,22,0,,,,,,,,,
ETD187,A388,KCHS,LFPO,162163.68,172477.26,171.9,17,48,15,0,,,,,,,,,
DAL682,A333,CYXY,LEMD,161541.18,172515.96,182.9,127,537,38,0,,,,,,,,,
VIR936,B78X,KBIS,OIKB,161812.68,172516.02,178.4,94,0,0,0,,,,,,,,,
AFR922,B772,KSAN,LROP,161436.9,172516.02,184.7,74,16,49,0,,,,,,,,,
LOT808,A333,KSYR,GQNN,161934.84,172574.82,177.3,269,503,152,0,,,,,,,,,
IBE421,A333,KCLT,FBSK,160931.04,172574.82,194.1,110,8,0,0,,,,,,,,,
UAL188,B77W,CYUL,OBBI,161185.26,172574.82,189.8,385,120,34,0,,,,,,,,,
BAW945,B763,KBNA,HBBA,161057.4,172574.82,192,0,0,0,0,,,,,,,,,
AAL85,B788,CYYZ,FIMP,161501.1,172579.32,184.6,63,258,44,0,,,,,,,,,
SAS97,A333,KPHX,DAOR,161749.2,172585.26,180.6,88,10,0,0,,,,,,,,,
IBE790,A332,MMAS,VILK,161478.78,172597.98,185.3,259,286,88,0,,,,,,,,,
AAL730,B789,KBIL,DTTA,161584.08,172630.2,184.1,46,62,3,0,,,,,,,,,
KLM966,A339,CYMX,OEAB,161145.06,172630.2,191.4,243,103,5,0,,,,,,,,,
TAP266,B77L,CYQR,DAOR,161790.6,172642.86,180.9,5,85,3,0,,,,,,,,,
DAL541,B77W,CYYG,EDDL,162409.2,172648.32,170.7,25,126,13,0,,,,,,,,,
UAE231,B788,CYXU,VOCI,161769.78,172655.76,181.4,115,200,7,0,,,,,,,,,
LOT169,B789,KMIA,HRYR,161624.1,172700.58,184.6,35,48,42,0,,,,,,,,,
DLH306,B748,KGRR,VGHS,162078.72,172763.88,178.1,17,55,17,0,,,,,,,,,
THY90,B772,KPHX,HKJK,162326.64,172784.4,174.3,0,0,0,0,,,,,,,,,
DAL328,A388,KSJC,LBSF,162828.54,172884.66,167.6,0,0,0,0,,,,,,,,,
UAE820,B77W,CYQT,DNMM,162016.92,172910.46,181.6,35,86,3,0,,,,,,,,,
SAS610,B748,MMAS,ORBI,163043.4,172959.78,165.3,0,0,0,0,,,,,,,,,
TAP80,A332,KBNA,DAOR,161872.38,173030.58,186,31,120,4,0,,,,,,,,,
IBE113,A339,KBIS,HKJK,161334.54,173075.34,195.7,14,49,3,0,,,,,,,,,
UAL577,B772,KFAR,LJLJ,161727.72,173075.34,189.1,50,0,0,0,,,,,,,,,
DAL158,B77L,KBDL,LPPD,162596.88,173075.34,174.6,11,81,2,0,,,,,,,,,
SWR551,A332,KSYR,OKBK,161998.26,173075.34,184.6,82,129,4,0,,,,,,,,,
EIN362,B77W,MMMX,VABB,162243.54,173086.5,180.7,9,62,0,0,,,,,,,,,
UAL378,A333,KLAS,GMMN,161707.2,173093.16,189.8,71,82,36,0,,,,,,,,,
AFR961,B789,KOKC,DAOR,161644.74,173093.16,190.8,92,90,1,0,,,,,,,,,
KLM797,B77W,KSEA,UAAA,162702.66,173133.12,173.8,307,15,2,0,,,,,,,,,
DAL84,A359,KALB,OJAI,162638.88,173158.38,175.3,321,91,43,0,,,,,,,,,
DLH641,B789,KBUF,LROP,162264.12,173191.26,182.1,166,55,70,0,,,,,,,,,
LOT905,B763,KICT,UTSS,161975.88,173191.26,186.9,56,112,1,0,,,,,,,,,
VIR659,B772,KICT,UTSB,161913.6,173191.26,188,0,0,0,0,,,,,,,,,
AAL862,B789,KATL,EDDF,162223.02,173203.5,183,24,185,0,0,,,,,,,,,
UAE802,B748,KMCI,EHAM,163193.64,173254.8,167.7,0,0,0,0,,,,,,,,,
LOT62,B77W,KMCI,EDDB,163065.12,173254.8,169.8,16,20,0,0,,,,,,,,,
SWR499,B789,KSTL,OYAA,162743.52,173270.64,175.5,49,139,30,0,,,,,,,,,
TSC436,B788,KMIA,VEBS,162062.76,173308.98,187.4,115,13,2,0,,,,,,,,,
DAL851,A333,CYYT,ORBI,162723.84,173308.98,176.4,236,79,32,0,,,,,,,,,
VIR430,B789,CYHZ,DNKN,162182.22,173373.72,186.5,82,133,0,0,,,,,,,,,
UAE580,A332,CYZF,DNAA,161666.4,173373.72,195.1,450,38,0,0,,,,,,,,,
SWR881,B789,CYEG,DTTJ,162893.16,173373.72,174.7,120,148,5,0,,,,,,,,,
BAW808,B763,KMSP,VABB,162348.06,173373.72,183.8,56,126,9,0,,,,,,,,,
TAP908,A339,CYEG,FAOR,162141.24,173443.2,188.4,139,43,42,0,,,,,,,,,
EIN755,B77W,KOMA,EDDM,162099.24,173469.18,189.5,146,183,40,0,,,,,,,,,
DAL576,B772,CYQT,FLLS,162659.46,173512.08,180.9,141,296,5,0,,,,,,,,,
SWR372,B763,CYHM,OERK,161015.4,173512.08,208.3,37,0,0,0,,,,,,,,,
AAL824,B763,KMCO,OYAA,162202.5,173529.9,188.8,14,24,72,0,,,,,,,,,
SWR373,B77W,KPHL,OMDB,162578.04,173536.44,182.6,157,16,2,0,,,,,,,,,
SAS611,B788,KMSN,LGAV,162764.94,173567.28,180,222,36,193,0,,,,,,,,,
SWR93,B77W,KGEG,OYSN,163369.62,173574.48,170.1,154,13,1,0,,,,,,,,,
TSC898,B748,KPWM,DNAA,163662.78,173587.56,165.4,22,35,20,0,,,,,,,,,
AFR719,A332,KMHT,LPPT,162493.02,173601.48,185.1,449,118,122,0,,,,,,,,,
TSC517,B764,KMSP,GMMN,161686.68,173634.3,199.1,248,105,42,0,,,,,,,,,
UAL665,B788,KOAK,LKPR,162367.68,173641.92,187.9,96,108,63,0,,,,,,,,,
UAE873,A388,CYVR,VOCI,162680.94,173648.34,182.8,20,33,18,0,,,,,,,,,
AAL18,A332,CYZF,VOCI,162555.6,173699.22,185.7,143,122,1,0,,,,,,,,,
AAL261,B77L,KMIA,GMMN,162451.14,173718.84,187.8,76,472,16,0,,,,,,,,,
DLH865,B77L,KSYR,VOHS,162471.6,173732.82,187.7,2,381,30,0,,,,,,,,,
UAL444,B763,CYHM,ORER,162039.48,173764.62,195.4,67,37,118,0,,,,,,,,,
TAP227,B772,KPHL,VOCI,162618.3,173764.62,185.8,186,407,7,0,,,,,,,,,
AAL110,A346,MMUN,LIRF,162935.1,173841.06,181.8,131,197,1,0,,,,,,,,,
BAW450,B789,CYTZ,EHAM,162285.54,173854.02,192.8,113,52,1,0,,,,,,,,,
LOT992,A339,KFNT,OIFM,163214.88,173854.02,177.3,55,0,0,0,,,,,,,,,
TAP845,B789,KPHX,LFMN,162433.26,173861.34,190.5,33,21,53,0,,,,,,,,,
ETD386,B78X,KSTL,OEJN,163129.32,173904.18,179.6,53,4,0,0,,,,,,,,,
EIN634,A35K,CYEG,DNKN,163325.04,173910.96,176.4,1,113,2,0,,,,,,,,,
AFR297,B789,KROC,LZIB,162913.74,173918.28,183.4,276,13,40,0,,,,,,,,,
UAE354,B789,CYXE,FSIA,163697.28,173977.38,171.3,217,535,80,0,,,,,,,,,
UAE878,B789,CYFC,OKBK,163777.86,173977.38,170,261,629,85,0,,,,,,,,,
VIR932,A359,KATL,OIFM,163105.98,173977.38,181.2,77,101,3,0,,,,,,,,,
SWR667,A35K,KSMF,UAAA,162977.16,173977.38,183.3,190,174,127,0,,,,,,,,,
BAW848,B789,KIAD,LOWW,163346.4,174009.78,177.7,97,60,22,0,,,,,,,,,
AFR700,A339,KPHL,OYSN,161851.86,174009.78,202.6,115,65,0,0,,,,,,,,,
VIR626,B788,KBTV,LDZA,163259.76,174048.06,179.8,99,123,4,0,,,,,,,,,
AAL553,A333,CYYC,EDDM,163020.24,174058.5,184,73,118,0,0,,,,,,,,,
TAP737,B763,KBDL,VECC,162119.76,174072.36,199.2,0,0,0,0,,,,,,,,,
DLH446,A359,KIAD,OKBK,163084.68,174128.46,184.1,72,238,6,0,,,,,,,,,
TSC190,B789,MMMX,ORBI,163551.84,174128.46,176.3,181,392,8,0,,,,,,,,,
KLM620,A359,KBNA,EBBR,163571.46,174155.34,176.4,181,252,30,0,,,,,,,,,
SAS433,B772,CYYR,LFLL,163280.34,174209.52,182.2,214,18,2,0,,,,,,,,,
AFR619,B788,CYLW,VABB,162515.46,174287.88,196.2,38,97,9,0,,,,,,,,,
LOT875,A339,KSMF,LPPT,162306,174300.06,199.9,142,19,62,0,,,,,,,,,
BAW182,A333,CYQM,LYBE,163236.36,174307.44,184.5,187,31,0,0,,,,,,,,,
VIR852,B763,KALB,EDDH,162852.9,174321.48,191.1,0,0,0,0,,,,,,,,,
BAW768,B772,CYZF,LFPO,162535.92,174321.48,196.4,149,123,3,0,,,,,,,,,
BAW687,A359,MMTJ,LSZH,163617.06,174364.62,179.1,151,22,0,0,,,,,,,,,
ETD915,B78X,KFLL,UTAA,163150.74,174371.16,187,496,92,38,0,,,,,,,,,
BAW125,B763,KDSM,OEDF,162806.94,174410.28,193.4,0,0,0,0,,,,,,,,,
VIR907,B788,KATL,LGAV,162998.58,174446.64,190.8,31,27,0,0,,,,,,,,,
AFR298,A35K,KSEA,LKPR,163755.3,174454.02,178.3,81,0,0,0,,,,,,,,,
TSC293,B764,CYQB,EPWA,162870.6,174454.02,193.1,13,38,3,0,,,,,,,,,
BAW210,B788,MMAS,LDZA,163413.48,174454.02,184,403,15,0,0,,,,,,,,,
THY934,A359,KRNO,DNMM,163638.54,174467.1,180.5,103,72,160,0,,,,,,,,,
BAW554,B764,MMCL,VIDP,162390.06,174473.58,201.4,10,38,3,0,,,,,,,,,
TSC635,A388,MMAS,DIAP,164191.32,174493.2,171.7,32,50,130,0,,,,,,,,,
VIR306,A359,KRNO,FAOR,163895.16,174493.2,176.6,19,7,21,0,,,,,,,,,
SAS355,B748,MMMX,OISS,164624.16,174541.44,165.3,10,19,32,0,,,,,,,,,
SAS829,B772,KMSO,EBBR,163171.38,174568.56,190,113,178,67,0,,,,,,,,,
TSC935,B789,KMSP,DTTJ,164261.22,174568.56,171.8,247,153,6,0,,,,,,,,,
UAE492,A359,KMHT,HKJK,163593.72,174625.56,183.9,161,77,143,0,,,,,,,,,
BAW660,A333,KOMA,VOMM,163505.28,174625.56,185.3,240,92,14,0,,,,,,,,,
